id,dateAdded,dateUpdated,address,city,province,postalCode,latitude,longitude,primaryCategories,menuPageURL,menus.amountMax,menus.amountMin,menus.description,menus.name,name,priceRangeMin,priceRangeMax
6057,2016-03-25T03:10:32Z,2018-06-16T17:26:27Z,5099 Mission St,San Francisco,CA,94112,37.717244,-122.440415,Accommodation & Food Services,,17.99,17.99,,Half and Half Pizza,Roma Pizzeria,0,25
6058,2016-03-25T03:10:32Z,2018-06-16T17:26:27Z,5099 Mission St,San Francisco,CA,94112,37.717244,-122.440415,Accommodation & Food Services,,31.99,31.99,,2 Medium 2Topping Pizzas,Roma Pizzeria,0,25
6059,2016-03-25T03:10:32Z,2018-06-16T17:26:27Z,5099 Mission St,San Francisco,CA,94112,37.717244,-122.440415,Accommodation & Food Services,,6.3,6.3,With one topping and cheese,Baby 10ampquot Pizza,Roma Pizzeria,0,25
6060,2016-03-25T03:10:32Z,2018-06-16T17:26:27Z,5099 Mission St,San Francisco,CA,94112,37.717244,-122.440415,Accommodation & Food Services,,13.99,13.99,,Cheese Pizza,Roma Pizzeria,0,25
6061,2016-03-25T03:10:32Z,2018-06-16T17:26:27Z,5099 Mission St,San Francisco,CA,94112,37.717244,-122.440415,Accommodation & Food Services,,15.99,15.99,,Half and Half Pizza,Roma Pizzeria,0,25
6062,2016-03-25T03:10:32Z,2018-06-16T17:26:27Z,5099 Mission St,San Francisco,CA,94112,37.717244,-122.440415,Accommodation & Food Services,,17.8,17.8,BBQ chicken onions bell peppers mushrooms,BBQ Chicken Pizza,Roma Pizzeria,0,25
6063,2016-03-25T03:10:32Z,2018-06-16T17:26:27Z,5099 Mission St,San Francisco,CA,94112,37.717244,-122.440415,Accommodation & Food Services,,42.99,42.99,,2 XLarge 18ampquot 2Topping Pizzas and 2Liter of Coke,Roma Pizzeria,0,25
6064,2016-04-22T02:35:13Z,2018-06-16T02:03:50Z,711 Pleasant Grove Blvd,Roseville,CA,95678,38.791198,-121.27821,Accommodation & Food Services,,7.95,7.95,An allbeef hot dog and mozzarella cheese wrapped in mary39s homemade pizza dough and baked to golden perfection,Maryampaposs Original Pizza Dough Hot Dog,Mary's Pizza Shack,25,40
6065,2016-04-22T02:35:13Z,2018-06-16T02:03:50Z,711 Pleasant Grove Blvd,Roseville,CA,95678,38.791198,-121.27821,Accommodation & Food Services,,9.5,9.5,Topping 130 each,Personal Cheese Pizza 8ampquot,Mary's Pizza Shack,25,40
6066,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,218.99,218.99,Serves 1520  Includes 10 Pizzas 2 Salads Sweets Platter,Large Pizza Combo,California Pizza Kitchen,25,40
6067,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,13.99,13.99,Bosc pearsampcomma sweet caramelized onions and hazelnutsampcomma topped with chilled field greens inhousemade Gorgonzola ranch,Pear  Gorgonzola Pizza,California Pizza Kitchen,25,40
6068,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,5.99,5.99,BBQ sauceampcomma chicken and Mozzarella,Kidampaposs BBQ Chicken Pizza,California Pizza Kitchen,25,40
6069,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,10.95,10.95,Cremini mushroomsampcomma rustic pepperoniampcomma spicy Italian sausageampcomma fresh torn basilampcommaMozzarella and wild Greek oregano,Mushroom Pepperoni Sausage Pizza  Lunch Duo,California Pizza Kitchen,25,40
6070,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,13.99,13.99,Baby broccoliampcomma eggplantampcomma Cremini mushroomsampcomma sundried tomatoesampcomma roasted cornampcomma red onionsand Mozzarella We love it on wheat whole grain crust  Goat Cheese 150,California Veggie Pizza,California Pizza Kitchen,25,40
6071,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,13.89,13.89,A combination of rustic and spicy pepperoni with fresh Mozzarella and wild Greek oregano White Truffle Oil 150,Pepperoni Pizza,California Pizza Kitchen,25,40
6072,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,118.99,118.99,,Pizza,California Pizza Kitchen,25,40
6073,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,14.59,14.59,Nueskes applewood smoked baconampcomma roasted chicken and Mozzarellaampcomma hearthbaked thentopped with avocadoampcomma arugulaampcomma fresh torn basil and Romaine tossed in lemonpepper mayo,California Club Pizza,California Pizza Kitchen,25,40
6074,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,15.49,15.49,,The Original Bbq Chicken Pizza,California Pizza Kitchen,25,40
6075,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,10.95,10.95,Our legendary BBQ sauceampcomma smoked Goudaampcomma red onions and cilantro transform thisoriginal to iconic,The Original BBQ Chicken Pizza  Lunch Duo,California Pizza Kitchen,25,40
6076,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,13.99,13.99,Fresh pineappleampcomma applewood smoked ham and slivered scallions,Hawaiian Pizza,California Pizza Kitchen,25,40
6077,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,10.95,10.95,Cremini mushroomsampcomma sauted spinach and California Olive Ranch extra virginolive oil with Romano and Parmesan,Shaved Mushroom  Spinach Pizza  Lunch Duo,California Pizza Kitchen,25,40
6078,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,118.99,118.99,Serves 810  Includes Includes 5 Pizzas 1 Salad Sweets Platter,Small Pizza Combo,California Pizza Kitchen,25,40
6079,2017-06-19T15:23:41Z,2018-06-16T02:02:36Z,1151 Newport Center Drive,Newport Beach,CA,92660,33.608641,-117.878113,Accommodation & Food Services,,11.99,11.99,Always a good standby,Untraditional Cheese Pizza,California Pizza Kitchen,25,40
6080,2015-10-23T02:21:30Z,2018-06-16T02:02:17Z,134 Prarie Park,Yelm,WA,98597,46.939133,-122.599708,Accommodation & Food Services,,13.5,13.5,Our pizza of the sunampcomma the pizza festiva vegetarian pizza of the yearampcomma gorgonzola parmigiano sauceampcomma fresh tomatoesampcomma onionsampcomma basil and balsamic vinegar,Pizza Sole,Casa Mia Italian Restaurant and Pizzeria,25,40
6081,2017-06-19T15:35:45Z,2018-06-16T02:00:48Z,415 17th Ave N,Hopkins,MN,55343,44.932034,-93.421134,Accommodation & Food Services,,11.49,11.49,Premium mozzarella cheese Italian sausage onion green peppers and mild peppers,Italian Sausage Supreme Pizza,Jet's Pizza,0,25
6082,2017-06-19T15:35:45Z,2018-06-16T02:00:48Z,415 17th Ave N,Hopkins,MN,55343,44.932034,-93.421134,Accommodation & Food Services,,11.26,11.26,Premium mozzarella cheese bacon lettuce tomatoes and mayo,BLT Pizza,Jet's Pizza,0,25
6083,2017-06-19T15:35:45Z,2018-06-16T02:00:48Z,415 17th Ave N,Hopkins,MN,55343,44.932034,-93.421134,Accommodation & Food Services,,13.44,13.44,Premium mozzarella cheese pepperoni ham hamburger Italian sausage bacon mushrooms onions green peppers and black olives,Jet 10ampquot Pizza,Jet's Pizza,0,25
6084,2017-06-19T15:35:45Z,2018-06-16T02:00:48Z,415 17th Ave N,Hopkins,MN,55343,44.932034,-93.421134,Accommodation & Food Services,,13.99,13.99,Premium mozzarella cheese and 1 topping,8 Corner Pizza Special,Jet's Pizza,0,25
6085,2017-06-19T15:35:45Z,2018-06-16T02:00:48Z,415 17th Ave N,Hopkins,MN,55343,44.932034,-93.421134,Accommodation & Food Services,,11.49,11.49,6 slices large pizza made with our NY style crust premium mozzarella cheese and bold pepperoni,Bold Fold Pizza,Jet's Pizza,0,25
6086,2017-06-19T15:35:45Z,2018-06-16T02:00:48Z,415 17th Ave N,Hopkins,MN,55343,44.932034,-93.421134,Accommodation & Food Services,,11.99,11.99,Large pizza with 6 large slices Topped with premium mozzarella cheese,Build Your Own Jet39s NY Style Pizza,Jet's Pizza,0,25
6087,2017-06-19T15:35:45Z,2018-06-16T02:00:48Z,415 17th Ave N,Hopkins,MN,55343,44.932034,-93.421134,Accommodation & Food Services,,11.49,11.49,Premium mozzarella cheese pepperoni ham bacon Italian sausage and hamburger,All Meaty Pizza,Jet's Pizza,0,25
6088,2017-06-19T15:35:45Z,2018-06-16T02:00:48Z,415 17th Ave N,Hopkins,MN,55343,44.932034,-93.421134,Accommodation & Food Services,,11.49,11.49,Premium mozzarella cheese mushrooms onions green peppers black olives and tomatoes,Veggie Pizza,Jet's Pizza,0,25
6089,2017-06-19T15:35:45Z,2018-06-16T02:00:48Z,415 17th Ave N,Hopkins,MN,55343,44.932034,-93.421134,Accommodation & Food Services,,15.07,15.07,Small pizza with premium mozzarella cheese and 1 topping plus an order of Deep Dish Bread Served with pizza sauce,Deep Dish Duo Pizza,Jet's Pizza,0,25
6090,2017-06-19T15:35:45Z,2018-06-16T02:00:48Z,415 17th Ave N,Hopkins,MN,55343,44.932034,-93.421134,Accommodation & Food Services,,5.99,5.99,Pepperoni ham premium mozzarella cheese mushrooms and pizza sauce Mustard packets available,Pizza Sub,Jet's Pizza,0,25
6091,2017-06-19T15:35:45Z,2018-06-16T02:00:48Z,415 17th Ave N,Hopkins,MN,55343,44.932034,-93.421134,Accommodation & Food Services,,11.49,11.49,Premium mozzarella cheese pepperoni ham mushrooms onions and green peppers,Super Special Pizza,Jet's Pizza,0,25
6092,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,17,17,Red coconut curry rock shrimp ginger and cilantro,Shrimp Curry Pizza,Mario's Pizzeria,0,25
6093,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,16,16,Grilled chicken roasted peppers spinach and shredded sharp provolone cheese,Pollo Pizza,Mario's Pizzeria,0,25
6094,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,17,17,Seasonal mushrooms local stracciatella and ricotta green onion white truffle and smoked sea salt Vegetarian,The Forager Pizza,Mario's Pizzeria,0,25
6095,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,23,23,,Large Grandma Pizza,Mario's Pizzeria,0,25
6096,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,10.25,10.25,,Spinach Pizza,Mario's Pizzeria,0,25
6097,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,23,23,,Grandpa Pizza,Mario's Pizzeria,0,25
6098,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,23,23,,Large Grandpa Pizza,Mario's Pizzeria,0,25
6099,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,14,14,Homemade ricotta roasted garlic shaved summer squashes aged Parmesan and chive Vegetarian,Zucca Pizza,Mario's Pizzeria,0,25
6100,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,17,17,Local kale and walnut pesto homemade mozzarella and heirloom tomatoes Vegetarian,Lacinato Kale Pesto Pizza,Mario's Pizzeria,0,25
6101,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,11.75,11.75,"Eggplant, spinach, mushrooms, marinated tomatoes, peas, ricotta and mozzarella cheese",Chicken Parmigiana Pizza,Mario's Pizzeria,0,25
6102,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,10.25,10.25,,Neapolitan Pizza,Mario's Pizzeria,0,25
6103,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,16,16,Grandpa style basil pesto handpulled mozzarella crispy bacon marinated chicken jalapeno and dill aioli,Old Mcregor Pizza,Mario's Pizzeria,0,25
6104,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,15,15,Ricotta handpulled mozzarella black garlic sea salt and micro basil Vegetarian,Black and White Pizza,Mario's Pizzeria,0,25
6105,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,16,16,Spicy tomato braised oxtail local corn watercress oaxaca cheese and crispy tortilla,Taco Taco Pizza,Mario's Pizzeria,0,25
6106,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,10.25,10.25,Broccoli or spinach sauteed with oil and garlic topped with mozzarella cheese,Broccoli or Spinach Pizza,Mario's Pizzeria,0,25
6107,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,10.25,10.25,Ricotta cheese mixed with spices topped with mozzarella,Pizza Bianca,Mario's Pizzeria,0,25
6108,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,14,14,Grandma style with simple tomato housepulled mozzarella and garden herbs Vegetarian,Nana39s Love Pizza,Mario's Pizzeria,0,25
6109,2016-06-05T20:30:00Z,2018-06-16T01:59:26Z,13 King St,Chappaqua,NY,10514,41.15918,-73.77237,Accommodation & Food Services,,23,23,"Margherita thin crust pan style pizza with marinara, fresh mozzarella, basil.",Grandma Pizza,Mario's Pizzeria,0,25
6110,2015-10-23T03:07:08Z,2018-06-16T01:57:12Z,219 W Maple Ave,Fayetteville,WV,25840,38.05101,-81.105851,Accommodation & Food Services,,8,8,,Pizza Pie,Pies and Pints Pizzeria,25,40
6111,2015-10-23T03:07:08Z,2018-06-16T01:57:12Z,219 W Maple Ave,Fayetteville,WV,25840,38.05101,-81.105851,Accommodation & Food Services,,8,8,Mozzerellaampcomma provolone ampamp tomato sauce,Pizza Pie,Pies and Pints Pizzeria,25,40
6112,2015-10-23T03:07:08Z,2018-06-16T01:57:12Z,219 W Maple Ave,Fayetteville,WV,25840,38.05101,-81.105851,Accommodation & Food Services,,22,12,,Classic Pizza Pie,Pies and Pints Pizzeria,25,40
6113,2015-10-23T03:07:08Z,2018-06-16T01:57:12Z,219 W Maple Ave,Fayetteville,WV,25840,38.05101,-81.105851,Accommodation & Food Services,,14,14,,Pizza Pie,Pies and Pints Pizzeria,25,40
6114,2017-07-23T03:24:50Z,2018-06-16T01:54:01Z,538 Warren St,Huntington,IN,46750,40.88268,-85.49424,Accommodation & Food Services,,7.5,7.5,,2 Pizza Stix,Z-Place Pizza,25,40
6115,2017-07-23T03:24:50Z,2018-06-16T01:54:01Z,538 Warren St,Huntington,IN,46750,40.88268,-85.49424,Accommodation & Food Services,,7.5,7.5,,"7"" Pizza",Z-Place Pizza,25,40
6116,2017-07-23T03:24:50Z,2018-06-16T01:54:01Z,538 Warren St,Huntington,IN,46750,40.88268,-85.49424,Accommodation & Food Services,,3.75,3.75,,7' Personal Pizzas,Z-Place Pizza,25,40
6117,2017-07-23T03:24:50Z,2018-06-16T01:54:01Z,538 Warren St,Huntington,IN,46750,40.88268,-85.49424,Accommodation & Food Services,,7.5,7.5,your choice of 3 toppings,2 Pizza Stix,Z-Place Pizza,25,40
6118,2016-06-08T16:18:08Z,2018-06-16T01:50:02Z,4166 Macarthur Blvd,Oakland,CA,94619,37.788708,-122.195776,Accommodation & Food Services,,20,20,Spinach mediterranean olives red onion feta tomato sauce mozzarella and basil,14ampquot El Greco Pizza,Fist of Flour Pizza Co. Doughjo,25,40
6119,2016-06-08T16:18:08Z,2018-06-16T01:50:02Z,4166 Macarthur Blvd,Oakland,CA,94619,37.788708,-122.195776,Accommodation & Food Services,,6,6,1 oz raw house made pizza dough and 4 oz house tomato sauce,Take and Make Pizza Kit,Fist of Flour Pizza Co. Doughjo,25,40
6120,2016-06-08T16:18:08Z,2018-06-16T01:50:02Z,4166 Macarthur Blvd,Oakland,CA,94619,37.788708,-122.195776,Accommodation & Food Services,,17,17,Tomato sauce mozzarella basil,14ampquot Margherita Pizza,Fist of Flour Pizza Co. Doughjo,25,40
6121,2016-06-08T16:18:08Z,2018-06-16T01:50:02Z,4166 Macarthur Blvd,Oakland,CA,94619,37.788708,-122.195776,Accommodation & Food Services,,22,22,Sopressata salami shallots tomato sauce mozzarella and basil,14ampquot Soprano Pizza,Fist of Flour Pizza Co. Doughjo,25,40
6122,2016-06-08T16:18:08Z,2018-06-16T01:50:02Z,4166 Macarthur Blvd,Oakland,CA,94619,37.788708,-122.195776,Accommodation & Food Services,,34,34,Plain cheese or single topping pizza,Any 2 Specialty Pizzas,Fist of Flour Pizza Co. Doughjo,25,40
6123,2016-06-08T16:18:08Z,2018-06-16T01:50:02Z,4166 Macarthur Blvd,Oakland,CA,94619,37.788708,-122.195776,Accommodation & Food Services,,3.75,3.75,,Mushroom Pizza Slice,Fist of Flour Pizza Co. Doughjo,25,40
6124,2016-06-08T16:18:08Z,2018-06-16T01:50:02Z,4166 Macarthur Blvd,Oakland,CA,94619,37.788708,-122.195776,Accommodation & Food Services,,20,20,Pepperoni poblano peppers a little spicy tomato sauce mozzarella and basil,14ampquot Poblano Mambo Pizza,Fist of Flour Pizza Co. Doughjo,25,40
6125,2016-06-08T16:18:08Z,2018-06-16T01:50:02Z,4166 Macarthur Blvd,Oakland,CA,94619,37.788708,-122.195776,Accommodation & Food Services,,20,20,House made beef meatball red onion tomato sauce mozzarella basil and chili garlic olive oil CGOO,14ampquot MoBetta Polpetta Pizza,Fist of Flour Pizza Co. Doughjo,25,40
6126,2016-06-08T16:18:08Z,2018-06-16T01:50:02Z,4166 Macarthur Blvd,Oakland,CA,94619,37.788708,-122.195776,Accommodation & Food Services,,32,32,Any two classic pizzas,14ampquot Classic Pizzas pizza,Fist of Flour Pizza Co. Doughjo,25,40
6127,2016-06-08T16:18:08Z,2018-06-16T01:50:02Z,4166 Macarthur Blvd,Oakland,CA,94619,37.788708,-122.195776,Accommodation & Food Services,,20,20,Yukon gold potato arugula pesto made with arugula walnuts basil garlic parmesan and olive oil mozzarella provolone and sun dried tomato,14ampquot Protesto Pizza,Fist of Flour Pizza Co. Doughjo,25,40
6128,2016-06-08T16:18:08Z,2018-06-16T01:50:02Z,4166 Macarthur Blvd,Oakland,CA,94619,37.788708,-122.195776,Accommodation & Food Services,,22,22,Blueberry balsamic reduction blueberries goat cheese shallots mozzarella applewood bacon arugula and BGOO,14ampquot Blueberry Hill Pizza,Fist of Flour Pizza Co. Doughjo,25,40
6129,2015-10-19T17:35:08Z,2018-06-15T21:37:18Z,229 Prospect Park W,Brooklyn,NY,11215,40.659941,-73.980558,Accommodation & Food Services,,19.5,19.5,Fresh mozzarella ricotta extra virgin olive oil fresh gated cheese and a pinch of oregano,Pizza Blanca,The Sicilian,0,25
6130,2015-10-19T17:35:08Z,2018-06-15T21:37:18Z,229 Prospect Park W,Brooklyn,NY,11215,40.659941,-73.980558,Accommodation & Food Services,,17,17,Sauteed bread crumbs onion mixed with tomato sauce and grated cheese,Spingione Square Pizza,The Sicilian,0,25
6131,2015-10-19T17:35:08Z,2018-06-15T21:37:18Z,229 Prospect Park W,Brooklyn,NY,11215,40.659941,-73.980558,Accommodation & Food Services,,24,24,Spinach broccoli mushrooms and grated cheese Vegetarian,Vegetable Pizza,The Sicilian,0,25
6132,2015-10-19T17:35:08Z,2018-06-15T21:37:18Z,229 Prospect Park W,Brooklyn,NY,11215,40.659941,-73.980558,Accommodation & Food Services,,24,24,Eggplant fresh mozzarella and marinara,Eggplant Pizza,The Sicilian,0,25
6133,2015-10-19T17:35:08Z,2018-06-15T21:37:18Z,229 Prospect Park W,Brooklyn,NY,11215,40.659941,-73.980558,Accommodation & Food Services,,24.5,24.5,Romaine lettuce plum tomatoes croutons and Caesar dressing,Grilled Chicken Caesar Pizza,The Sicilian,0,25
6134,2015-10-19T17:35:08Z,2018-06-15T21:37:18Z,229 Prospect Park W,Brooklyn,NY,11215,40.659941,-73.980558,Accommodation & Food Services,,16.75,16.75,12x15,Sicilian Pie Pizza,The Sicilian,0,25
6135,2015-10-19T17:35:08Z,2018-06-15T21:37:18Z,229 Prospect Park W,Brooklyn,NY,11215,40.659941,-73.980558,Accommodation & Food Services,,6,6,,Pizza Dough,The Sicilian,0,25
6136,2015-10-19T17:35:08Z,2018-06-15T21:37:18Z,229 Prospect Park W,Brooklyn,NY,11215,40.659941,-73.980558,Accommodation & Food Services,,15,15,,Regular Round 18ampquot Pie Pizza,The Sicilian,0,25
6137,2015-10-19T17:35:08Z,2018-06-15T21:37:18Z,229 Prospect Park W,Brooklyn,NY,11215,40.659941,-73.980558,Accommodation & Food Services,,2.75,2.75,,Square Cheese Pizza Slice,The Sicilian,0,25
6138,2015-10-19T17:35:08Z,2018-06-15T21:37:18Z,229 Prospect Park W,Brooklyn,NY,11215,40.659941,-73.980558,Accommodation & Food Services,,2.75,2.75,,Round Cheese Pizza Slice,The Sicilian,0,25
6139,2015-10-19T17:35:08Z,2018-06-15T21:37:18Z,229 Prospect Park W,Brooklyn,NY,11215,40.659941,-73.980558,Accommodation & Food Services,,26,26,Ground beef mixed with taco seasoning melted mozzarella topped with lettuce tomatoes and shredded cheddar,Taco Pizza,The Sicilian,0,25
6140,2018-01-18T17:57:35Z,2018-06-15T21:36:45Z,2600 Ardmore Blvd,Pittsburgh,PA,15221,40.4108,-79.8442,Accommodation & Food Services,,14.99,14.99,Made with tender cuts of chicken breast Buffalo hot sauce and onions with provolone and American cheeses on a cheesy cheddar crust,Buffalo Chicken Pizza,Domino's Pizza,0,25
6141,2018-01-18T17:57:35Z,2018-06-15T21:36:45Z,2600 Ardmore Blvd,Pittsburgh,PA,15221,40.4108,-79.8442,Accommodation & Food Services,,14.99,14.99,Made with tender cuts of chicken breast BBQ sauce and onions with provolone mozzarella and cheddar cheeses on a cheesy cheddar crust,Memphis BBQ Chicken Pizza,Domino's Pizza,0,25
6142,2018-01-18T17:57:35Z,2018-06-15T21:36:45Z,2600 Ardmore Blvd,Pittsburgh,PA,15221,40.4108,-79.8442,Accommodation & Food Services,,14.99,14.99,A mouthwatering combination of spicy pepperoni Italian sausage green peppers mushrooms onions and cheese,Deluxe Feast Pizza,Domino's Pizza,0,25
6143,2018-01-18T17:57:35Z,2018-06-15T21:36:45Z,2600 Ardmore Blvd,Pittsburgh,PA,15221,40.4108,-79.8442,Accommodation & Food Services,,14.99,14.99,Sliced ham bacon pineapple and roasted red peppers with provolone cheese on a Parmesan cheese crust,Honolulu Hawaiian Pizza,Domino's Pizza,0,25
6144,2018-01-18T17:57:35Z,2018-06-15T21:36:45Z,2600 Ardmore Blvd,Pittsburgh,PA,15221,40.4108,-79.8442,Accommodation & Food Services,,14.99,14.99,Loads of pepperoni ham Italian sausage beef onions green peppers mushrooms and black olives topped with an extra layer of cheese,ExtravaganZZa Feast Pizza,Domino's Pizza,0,25
6145,2018-01-18T17:57:35Z,2018-06-15T21:36:45Z,2600 Ardmore Blvd,Pittsburgh,PA,15221,40.4108,-79.8442,Accommodation & Food Services,,14.99,14.99,Made with two layers of pepperoni sandwiched between Parmesan provolone and mozzarella cheeses with oregano,Ultimate Pepperoni Feast Pizza,Domino's Pizza,0,25
6146,2018-01-18T17:57:35Z,2018-06-15T21:36:45Z,2600 Ardmore Blvd,Pittsburgh,PA,15221,40.4108,-79.8442,Accommodation & Food Services,,14.99,14.99,Sliced ham bacon pineapple and roasted red peppers with provolone cheese on a Parmesan cheese crust with hot sauce and jalapenos,Fiery Hawaiian Pizza,Domino's Pizza,0,25
6147,2018-01-18T17:57:35Z,2018-06-15T21:36:45Z,2600 Ardmore Blvd,Pittsburgh,PA,15221,40.4108,-79.8442,Accommodation & Food Services,,6.99,6.99,,Cheese Pizza,Domino's Pizza,0,25
6148,2017-06-19T15:54:17Z,2018-06-15T21:36:14Z,5230 Baymeadows Rd,Jacksonville,FL,32217,30.220122,-81.59192,Accommodation & Food Services,,8,8,Choice of crust and toppings,Create Your Own Pizza,Papa John's Pizza,0,25
6149,2017-06-19T15:54:17Z,2018-06-15T21:36:14Z,5230 Baymeadows Rd,Jacksonville,FL,32217,30.220122,-81.59192,Accommodation & Food Services,,13,13,BBQ sauce grilled all white chicken bacon onion and pineapple,Hawaiian BBQ Chicken Pizza,Papa John's Pizza,0,25
6150,2017-06-19T15:54:17Z,2018-06-15T21:36:14Z,5230 Baymeadows Rd,Jacksonville,FL,32217,30.220122,-81.59192,Accommodation & Food Services,,13.99,13.99,Pan baked with a think crunchy crust topped with your favorite toppings,Pan Pizza,Papa John's Pizza,0,25
6151,2017-06-19T15:54:17Z,2018-06-15T21:36:14Z,5230 Baymeadows Rd,Jacksonville,FL,32217,30.220122,-81.59192,Accommodation & Food Services,,13,13,Pepperoni sausage bacon beef and Canadian bacon,The Meats Pizza,Papa John's Pizza,0,25
6152,2016-05-03T08:59:24Z,2018-06-15T21:35:21Z,3675 J St,Sacramento,CA,95816,38.570609,-121.457053,Accommodation & Food Services,http://www.citysearch.com/profile/menu/1247178?singlePlatformId=pizza-guys-23,9.99,9.99,100 real mozzarella cheeseampcomma fresh diced tomatoesampcomma yellow onionampcomma green peppers and loads of tasty chicken fajita,Chicken Fajita Pizza,Pizza Guys,0,25
6153,2016-05-03T08:59:24Z,2018-06-15T21:35:21Z,3675 J St,Sacramento,CA,95816,38.570609,-121.457053,Accommodation & Food Services,http://www.citysearch.com/profile/menu/1247178?singlePlatformId=pizza-guys-23,9.99,9.99,red tomato sauceampcomma100ampcomma real mozzarella cheeseampcomma salamiampcomma pepperoniampcomma fresh mushroomsampcomma fresh green peppersampcomma yellow onionsampcomma sliced blackampcomma olives ground beef and Italian Sausage,Pizza Guys Combo,Pizza Guys,0,25
6154,2017-06-19T15:58:46Z,2018-06-15T21:34:14Z,6133 South Alameda St,Corpus Christi,TX,78412,27.718476,-97.334321,Accommodation & Food Services,,6.05,6.05,,Apple Pizza Pie,Pizza State,0,25
